data,valor_brl,valor_usd,commodity,regiao,__fonte__
2006-10-20,33.69,15.73,SOJA,PRG,CEPEA
2006-10-23,21.61,10.11,MILHO,BRASIL,CEPEA
2006-10-23,31.26,14.62,SOJA,PR,CEPEA
2006-10-23,33.60,15.72,SOJA,PRG,CEPEA
2006-10-24,21.60,10.05,MILHO,BRASIL,CEPEA
2006-10-24,31.36,14.59,SOJA,PR,CEPEA
2006-10-24,33.70,15.67,SOJA,PRG,CEPEA
2006-10-25,21.43,9.99,MILHO,BRASIL,CEPEA
2006-10-25,31.52,14.69,SOJA,PR,CEPEA
2006-10-25,33.64,15.68,SOJA,PRG,CEPEA
2006-10-26,21.49,10.05,MILHO,BRASIL,CEPEA
2006-10-26,31.46,14.72,SOJA,PR,CEPEA
2006-10-26,33.89,15.85,SOJA,PRG,CEPEA
2006-10-27,21.45,10.05,MILHO,BRASIL,CEPEA
2006-10-27,31.57,14.80,SOJA,PR,CEPEA
2006-10-27,33.78,15.83,SOJA,PRG,CEPEA
2006-10-30,21.38,9.94,MILHO,BRASIL,CEPEA
2006-10-30,32.03,14.90,SOJA,PR,CEPEA
2006-10-30,34.08,15.85,SOJA,PRG,CEPEA
2006-10-31,21.34,9.96,MILHO,BRASIL,CEPEA
2006-10-31,31.82,14.85,SOJA,PR,CEPEA
2006-10-31,33.69,15.72,SOJA,PRG,CEPEA
2006-11-01,21.33,9.95,MILHO,BRASIL,CEPEA
2006-11-01,31.65,14.76,SOJA,PR,CEPEA
2006-11-01,33.56,15.65,SOJA,PRG,CEPEA
2006-11-03,21.26,9.94,MILHO,BRASIL,CEPEA
2006-11-03,31.84,14.88,SOJA,PR,CEPEA
2006-11-03,33.75,15.77,SOJA,PRG,CEPEA
2006-11-06,21.58,10.10,MILHO,BRASIL,CEPEA
2006-11-06,32.03,14.99,SOJA,PR,CEPEA
2006-11-06,33.80,15.81,SOJA,PRG,CEPEA
2006-11-07,22.14,10.36,MILHO,BRASIL,CEPEA
2006-11-07,32.12,15.02,SOJA,PR,CEPEA
2006-11-07,33.52,15.68,SOJA,PRG,CEPEA
2006-11-08,22.36,10.42,MILHO,BRASIL,CEPEA
2006-11-08,32.53,15.16,SOJA,PR,CEPEA
2006-11-08,34.06,15.88,SOJA,PRG,CEPEA
2006-11-09,22.64,10.58,MILHO,BRASIL,CEPEA
2006-11-09,32.79,15.32,SOJA,PR,CEPEA
2006-11-09,34.24,15.99,SOJA,PRG,CEPEA
2006-11-10,22.55,10.48,MILHO,BRASIL,CEPEA
2006-11-10,32.84,15.26,SOJA,PR,CEPEA
2006-11-10,34.17,15.88,SOJA,PRG,CEPEA
2006-11-13,22.62,10.43,MILHO,BRASIL,CEPEA
2006-11-13,32.74,15.09,SOJA,PR,CEPEA
2006-11-13,34.06,15.70,SOJA,PRG,CEPEA
2006-11-14,22.56,10.50,MILHO,BRASIL,CEPEA
2006-11-14,32.96,15.34,SOJA,PR,CEPEA
2006-11-14,34.18,15.91,SOJA,PRG,CEPEA
2006-11-16,22.61,10.50,MILHO,BRASIL,CEPEA
2006-11-16,33.13,15.38,SOJA,PR,CEPEA
2006-11-16,34.38,15.96,SOJA,PRG,CEPEA
2006-11-17,22.63,10.47,MILHO,BRASIL,CEPEA
2006-11-17,33.12,15.34,SOJA,PR,CEPEA
2006-11-17,34.50,15.97,SOJA,PRG,CEPEA
2006-11-20,22.95,10.62,MILHO,BRASIL,CEPEA
2006-11-20,33.35,15.43,SOJA,PR,CEPEA
2006-11-20,34.69,16.05,SOJA,PRG,CEPEA
2006-11-21,23.04,10.65,MILHO,BRASIL,CEPEA
2006-11-21,33.76,15.61,SOJA,PR,CEPEA
2006-11-21,35.08,16.22,SOJA,PRG,CEPEA
2006-11-22,23.29,10.75,MILHO,BRASIL,CEPEA
2006-11-22,33.73,15.57,SOJA,PR,CEPEA
2006-11-22,35.00,16.16,SOJA,PRG,CEPEA
2006-11-23,23.58,10.88,MILHO,BRASIL,CEPEA
2006-11-23,33.83,15.60,SOJA,PR,CEPEA
2006-11-23,35.04,16.16,SOJA,PRG,CEPEA
2006-11-24,23.86,10.99,MILHO,BRASIL,CEPEA
2006-11-24,33.92,15.63,SOJA,PR,CEPEA
2006-11-24,35.04,16.15,SOJA,PRG,CEPEA
2006-11-27,24.10,11.00,MILHO,BRASIL,CEPEA
2006-11-27,33.95,15.50,SOJA,PR,CEPEA
2006-11-27,34.73,15.85,SOJA,PRG,CEPEA
2006-11-28,24.34,11.12,MILHO,BRASIL,CEPEA
2006-11-28,33.88,15.48,SOJA,PR,CEPEA
2006-11-28,34.71,15.87,SOJA,PRG,CEPEA
2006-11-29,24.44,11.27,MILHO,BRASIL,CEPEA
2006-11-29,33.54,15.46,SOJA,PR,CEPEA
2006-11-29,34.50,15.91,SOJA,PRG,CEPEA
2006-11-30,24.77,11.45,MILHO,BRASIL,CEPEA
2006-11-30,33.40,15.43,SOJA,PR,CEPEA
2006-11-30,34.42,15.90,SOJA,PRG,CEPEA
2006-12-01,24.87,11.47,MILHO,BRASIL,CEPEA
2006-12-01,33.30,15.36,SOJA,PR,CEPEA
2006-12-01,34.35,15.84,SOJA,PRG,CEPEA
2006-12-04,24.90,11.51,MILHO,BRASIL,CEPEA
2006-12-04,32.79,15.15,SOJA,PR,CEPEA
2006-12-04,33.67,15.56,SOJA,PRG,CEPEA
2006-12-05,24.95,11.60,MILHO,BRASIL,CEPEA
2006-12-05,32.08,14.91,SOJA,PR,CEPEA
2006-12-05,33.40,15.52,SOJA,PRG,CEPEA
2006-12-06,25.05,11.67,MILHO,BRASIL,CEPEA
2006-12-06,31.81,14.82,SOJA,PR,CEPEA
2006-12-06,33.63,15.67,SOJA,PRG,CEPEA
2006-12-07,25.00,11.67,MILHO,BRASIL,CEPEA
2006-12-07,31.56,14.73,SOJA,PR,CEPEA
2006-12-07,32.83,15.32,SOJA,PRG,CEPEA
2006-12-08,25.06,11.71,MILHO,BRASIL,CEPEA
2006-12-08,31.64,14.79,SOJA,PR,CEPEA
2006-12-08,33.06,15.45,SOJA,PRG,CEPEA
2006-12-11,25.12,11.75,MILHO,BRASIL,CEPEA
2006-12-11,31.80,14.88,SOJA,PR,CEPEA
2006-12-11,33.14,15.50,SOJA,PRG,CEPEA
2006-12-12,25.13,11.68,MILHO,BRASIL,CEPEA
2006-12-12,31.88,14.81,SOJA,PR,CEPEA
2006-12-12,33.12,15.39,SOJA,PRG,CEPEA
2006-12-13,25.11,11.70,MILHO,BRASIL,CEPEA
2006-12-13,31.73,14.79,SOJA,PR,CEPEA
2006-12-13,32.87,15.32,SOJA,PRG,CEPEA
2006-12-14,25.22,11.74,MILHO,BRASIL,CEPEA
2006-12-14,31.81,14.81,SOJA,PR,CEPEA
2006-12-14,33.25,15.48,SOJA,PRG,CEPEA
2006-12-15,25.12,11.70,MILHO,BRASIL,CEPEA
2006-12-15,31.70,14.76,SOJA,PR,CEPEA
2006-12-15,33.33,15.53,SOJA,PRG,CEPEA
2006-12-18,25.03,11.65,MILHO,BRASIL,CEPEA
2006-12-18,31.69,14.74,SOJA,PR,CEPEA
2006-12-18,33.38,15.53,SOJA,PRG,CEPEA
2006-12-19,25.01,11.57,MILHO,BRASIL,CEPEA
2006-12-19,31.59,14.61,SOJA,PR,CEPEA
2006-12-19,33.00,15.26,SOJA,PRG,CEPEA
2006-12-20,24.95,11.56,MILHO,BRASIL,CEPEA
2006-12-20,31.90,14.78,SOJA,PR,CEPEA
2006-12-20,33.17,15.37,SOJA,PRG,CEPEA
2006-12-21,24.86,11.53,MILHO,BRASIL,CEPEA
2006-12-21,31.86,14.77,SOJA,PR,CEPEA
2006-12-21,33.20,15.39,SOJA,PRG,CEPEA
2006-12-22,24.78,11.54,MILHO,BRASIL,CEPEA
2006-12-22,31.66,14.75,SOJA,PR,CEPEA
2006-12-22,33.00,15.37,SOJA,PRG,CEPEA
2006-12-26,24.65,11.50,MILHO,BRASIL,CEPEA
2006-12-26,31.89,14.87,SOJA,PR,CEPEA
2006-12-26,33.50,15.63,SOJA,PRG,CEPEA
2006-12-27,24.68,11.50,MILHO,BRASIL,CEPEA
2006-12-27,31.98,14.90,SOJA,PR,CEPEA
2006-12-27,33.57,15.64,SOJA,PRG,CEPEA
2006-12-28,24.74,11.58,MILHO,BRASIL,CEPEA
2006-12-28,31.99,14.98,SOJA,PR,CEPEA
2006-12-28,33.50,15.68,SOJA,PRG,CEPEA
2007-01-02,24.80,11.64,MILHO,BRASIL,CEPEA
2007-01-02,31.95,14.99,SOJA,PR,CEPEA
2007-01-02,34.00,15.95,SOJA,PRG,CEPEA
2007-01-03,24.80,11.59,MILHO,BRASIL,CEPEA
2007-01-03,31.97,14.94,SOJA,PR,CEPEA
2007-01-03,33.50,15.65,SOJA,PRG,CEPEA
2007-01-04,24.91,11.62,MILHO,BRASIL,CEPEA
2007-01-04,31.80,14.83,SOJA,PR,CEPEA
2007-01-04,33.67,15.70,SOJA,PRG,CEPEA
2007-01-05,25.05,11.64,MILHO,BRASIL,CEPEA
2007-01-05,32.03,14.88,SOJA,PR,CEPEA
2007-01-05,33.67,15.64,SOJA,PRG,CEPEA
2007-01-08,25.15,11.69,MILHO,BRASIL,CEPEA
2007-01-08,31.94,14.85,SOJA,PR,CEPEA
2007-01-08,33.78,15.70,SOJA,PRG,CEPEA
2007-01-09,25.32,11.77,MILHO,BRASIL,CEPEA
2007-01-09,31.79,14.79,SOJA,PR,CEPEA
2007-01-09,33.58,15.62,SOJA,PRG,CEPEA
2007-01-10,25.35,11.79,MILHO,BRASIL,CEPEA
2007-01-10,31.34,14.58,SOJA,PR,CEPEA
2007-01-10,33.16,15.43,SOJA,PRG,CEPEA
2007-01-11,25.33,11.81,MILHO,BRASIL,CEPEA
2007-01-11,31.42,14.65,SOJA,PR,CEPEA
2007-01-11,33.30,15.52,SOJA,PRG,CEPEA
2007-01-12,25.43,11.88,MILHO,BRASIL,CEPEA
2007-01-12,31.61,14.76,SOJA,PR,CEPEA
2007-01-12,33.20,15.51,SOJA,PRG,CEPEA
2007-01-15,25.30,11.81,MILHO,BRASIL,CEPEA
2007-01-15,31.91,14.90,SOJA,PR,CEPEA
2007-01-15,33.50,15.64,SOJA,PRG,CEPEA
2007-01-16,24.82,11.60,MILHO,BRASIL,CEPEA
2007-01-16,32.13,15.01,SOJA,PR,CEPEA
2007-01-16,33.82,15.80,SOJA,PRG,CEPEA
2007-01-17,25.01,11.72,MILHO,BRASIL,CEPEA
2007-01-17,32.25,15.11,SOJA,PR,CEPEA
2007-01-17,34.10,15.98,SOJA,PRG,CEPEA
2007-01-18,25.12,11.77,MILHO,BRASIL,CEPEA
2007-01-18,32.28,15.12,SOJA,PR,CEPEA
2007-01-18,34.10,15.97,SOJA,PRG,CEPEA
2007-01-19,25.14,11.80,MILHO,BRASIL,CEPEA
2007-01-19,32.31,15.16,SOJA,PR,CEPEA
2007-01-19,34.10,16.00,SOJA,PRG,CEPEA
2007-01-22,25.17,11.79,MILHO,BRASIL,CEPEA
2007-01-22,32.17,15.06,SOJA,PR,CEPEA
2007-01-22,33.60,15.73,SOJA,PRG,CEPEA
2007-01-23,25.20,11.82,MILHO,BRASIL,CEPEA
2007-01-23,32.18,15.09,SOJA,PR,CEPEA
2007-01-23,33.91,15.90,SOJA,PRG,CEPEA
2007-01-24,24.89,11.69,MILHO,BRASIL,CEPEA
2007-01-24,32.12,15.09,SOJA,PR,CEPEA
2007-01-24,33.59,15.78,SOJA,PRG,CEPEA
2007-01-25,24.86,11.65,MILHO,BRASIL,CEPEA
2007-01-25,32.16,15.07,SOJA,PR,CEPEA
2007-01-25,33.51,15.70,SOJA,PRG,CEPEA
2007-01-26,24.82,11.61,MILHO,BRASIL,CEPEA
2007-01-26,32.15,15.04,SOJA,PR,CEPEA
2007-01-26,33.46,15.65,SOJA,PRG,CEPEA
2007-01-29,24.81,11.62,MILHO,BRASIL,CEPEA
2007-01-29,32.08,15.02,SOJA,PR,CEPEA
2007-01-29,33.64,15.75,SOJA,PRG,CEPEA
2007-01-30,24.67,11.58,MILHO,BRASIL,CEPEA
2007-01-30,32.05,15.04,SOJA,PR,CEPEA
2007-01-30,33.64,15.79,SOJA,PRG,CEPEA
2007-01-31,24.56,11.56,MILHO,BRASIL,CEPEA
2007-01-31,32.27,15.19,SOJA,PR,CEPEA
2007-01-31,34.05,16.03,SOJA,PRG,CEPEA
2007-02-01,24.51,11.66,MILHO,BRASIL,CEPEA
2007-02-01,32.19,15.31,SOJA,PR,CEPEA
2007-02-01,33.77,16.07,SOJA,PRG,CEPEA
2007-02-02,23.94,11.37,MILHO,BRASIL,CEPEA
2007-02-02,32.11,15.25,SOJA,PR,CEPEA
2007-02-02,33.72,16.02,SOJA,PRG,CEPEA
2007-02-05,23.64,11.29,MILHO,BRASIL,CEPEA
2007-02-05,32.23,15.39,SOJA,PR,CEPEA
2007-02-05,34.01,16.24,SOJA,PRG,CEPEA
2007-02-06,23.08,11.06,MILHO,BRASIL,CEPEA
2007-02-06,32.10,15.39,SOJA,PR,CEPEA
2007-02-06,33.94,16.27,SOJA,PRG,CEPEA
2007-02-07,22.71,10.84,MILHO,BRASIL,CEPEA
2007-02-07,32.11,15.34,SOJA,PR,CEPEA
2007-02-07,34.05,16.26,SOJA,PRG,CEPEA
2007-02-08,22.69,10.84,MILHO,BRASIL,CEPEA
2007-02-08,32.10,15.34,SOJA,PR,CEPEA
2007-02-08,34.18,16.33,SOJA,PRG,CEPEA
2007-02-09,22.54,10.69,MILHO,BRASIL,CEPEA
2007-02-09,32.15,15.25,SOJA,PR,CEPEA
2007-02-09,34.33,16.28,SOJA,PRG,CEPEA
2007-02-12,22.30,10.55,MILHO,BRASIL,CEPEA
2007-02-12,32.31,15.28,SOJA,PR,CEPEA
2007-02-12,34.48,16.31,SOJA,PRG,CEPEA
2007-02-13,21.86,10.37,MILHO,BRASIL,CEPEA
2007-02-13,32.45,15.39,SOJA,PR,CEPEA
2007-02-13,34.54,16.39,SOJA,PRG,CEPEA
2007-02-14,21.37,10.22,MILHO,BRASIL,CEPEA
2007-02-14,32.53,15.55,SOJA,PR,CEPEA
2007-02-14,34.73,16.60,SOJA,PRG,CEPEA
2007-02-15,21.39,10.22,MILHO,BRASIL,CEPEA
2007-02-15,32.56,15.56,SOJA,PR,CEPEA
2007-02-15,34.82,16.64,SOJA,PRG,CEPEA
2007-02-16,21.30,10.18,MILHO,BRASIL,CEPEA
2007-02-16,32.69,15.62,SOJA,PR,CEPEA
2007-02-16,35.01,16.73,SOJA,PRG,CEPEA
2007-02-21,21.30,10.25,MILHO,BRASIL,CEPEA
2007-02-21,32.73,15.76,SOJA,PR,CEPEA
2007-02-21,35.01,16.86,SOJA,PRG,CEPEA
2007-02-22,20.87,10.02,MILHO,BRASIL,CEPEA
2007-02-22,33.02,15.86,SOJA,PR,CEPEA
2007-02-22,35.59,17.09,SOJA,PRG,CEPEA
2007-02-23,20.82,9.97,MILHO,BRASIL,CEPEA
2007-02-23,33.20,15.89,SOJA,PR,CEPEA
2007-02-23,35.76,17.12,SOJA,PRG,CEPEA
2007-02-26,20.84,10.00,MILHO,BRASIL,CEPEA
2007-02-26,33.46,16.06,SOJA,PR,CEPEA
2007-02-26,35.82,17.19,SOJA,PRG,CEPEA
2007-02-27,20.69,9.76,MILHO,BRASIL,CEPEA
2007-02-27,33.29,15.70,SOJA,PR,CEPEA
2007-02-27,35.44,16.72,SOJA,PRG,CEPEA
2007-02-28,20.57,9.70,MILHO,BRASIL,CEPEA
2007-02-28,33.16,15.64,SOJA,PR,CEPEA
2007-02-28,35.57,16.77,SOJA,PRG,CEPEA
2007-03-01,20.53,9.69,MILHO,BRASIL,CEPEA
2007-03-01,33.00,15.57,SOJA,PR,CEPEA
2007-03-01,35.00,16.52,SOJA,PRG,CEPEA
2007-03-02,20.36,9.55,MILHO,BRASIL,CEPEA
2007-03-02,32.58,15.28,SOJA,PR,CEPEA
2007-03-02,34.73,16.29,SOJA,PRG,CEPEA
2007-03-05,20.35,9.53,MILHO,BRASIL,CEPEA
2007-03-05,32.26,15.11,SOJA,PR,CEPEA
2007-03-05,34.34,16.08,SOJA,PRG,CEPEA
2007-03-06,20.38,9.63,MILHO,BRASIL,CEPEA
2007-03-06,32.22,15.22,SOJA,PR,CEPEA
2007-03-06,34.33,16.21,SOJA,PRG,CEPEA
2007-03-07,20.41,9.66,MILHO,BRASIL,CEPEA
2007-03-07,32.40,15.33,SOJA,PR,CEPEA
2007-03-07,34.67,16.41,SOJA,PRG,CEPEA
2007-03-08,20.30,9.64,MILHO,BRASIL,CEPEA
2007-03-08,32.57,15.46,SOJA,PR,CEPEA
2007-03-08,34.89,16.56,SOJA,PRG,CEPEA
2007-03-09,20.21,9.63,MILHO,BRASIL,CEPEA
2007-03-09,32.46,15.46,SOJA,PR,CEPEA
2007-03-09,34.62,16.50,SOJA,PRG,CEPEA
2007-03-12,20.14,9.65,MILHO,BRASIL,CEPEA
2007-03-12,32.42,15.53,SOJA,PR,CEPEA
2007-03-12,34.56,16.55,SOJA,PRG,CEPEA
2007-03-13,20.08,9.54,MILHO,BRASIL,CEPEA
2007-03-13,32.42,15.41,SOJA,PR,CEPEA
2007-03-13,34.61,16.45,SOJA,PRG,CEPEA
2007-03-14,19.99,9.53,MILHO,BRASIL,CEPEA
2007-03-14,31.88,15.20,SOJA,PR,CEPEA
2007-03-14,34.27,16.34,SOJA,PRG,CEPEA
2007-03-15,20.14,9.63,MILHO,BRASIL,CEPEA
2007-03-15,31.80,15.21,SOJA,PR,CEPEA
2007-03-15,34.04,16.28,SOJA,PRG,CEPEA
2007-03-16,20.14,9.62,MILHO,BRASIL,CEPEA
2007-03-16,31.82,15.20,SOJA,PR,CEPEA
2007-03-16,33.99,16.24,SOJA,PRG,CEPEA
2007-03-19,20.13,9.68,MILHO,BRASIL,CEPEA
2007-03-19,31.68,15.24,SOJA,PR,CEPEA
2007-03-19,33.84,16.28,SOJA,PRG,CEPEA
2007-03-20,20.13,9.69,MILHO,BRASIL,CEPEA
2007-03-20,31.55,15.19,SOJA,PR,CEPEA
2007-03-20,33.74,16.25,SOJA,PRG,CEPEA
2007-03-21,20.19,9.80,MILHO,BRASIL,CEPEA
2007-03-21,31.58,15.33,SOJA,PR,CEPEA
2007-03-21,33.77,16.39,SOJA,PRG,CEPEA
2007-03-22,20.25,9.83,MILHO,BRASIL,CEPEA
2007-03-22,31.23,15.15,SOJA,PR,CEPEA
2007-03-22,33.29,16.15,SOJA,PRG,CEPEA
2007-03-23,20.29,9.84,MILHO,BRASIL,CEPEA
2007-03-23,31.15,15.11,SOJA,PR,CEPEA
2007-03-23,33.29,16.14,SOJA,PRG,CEPEA
2007-03-26,20.15,9.78,MILHO,BRASIL,CEPEA
2007-03-26,30.71,14.91,SOJA,PR,CEPEA
2007-03-26,32.82,15.93,SOJA,PRG,CEPEA
2007-03-27,20.13,9.76,MILHO,BRASIL,CEPEA
2007-03-27,30.69,14.88,SOJA,PR,CEPEA
2007-03-27,33.07,16.03,SOJA,PRG,CEPEA
2007-03-28,20.01,9.67,MILHO,BRASIL,CEPEA
2007-03-28,30.91,14.94,SOJA,PR,CEPEA
2007-03-28,33.35,16.12,SOJA,PRG,CEPEA
2007-03-29,20.05,9.81,MILHO,BRASIL,CEPEA
2007-03-29,31.18,15.25,SOJA,PR,CEPEA
2007-03-29,33.54,16.41,SOJA,PRG,CEPEA
2007-03-30,19.95,9.68,MILHO,BRASIL,CEPEA
2007-03-30,31.15,15.12,SOJA,PR,CEPEA
2007-03-30,33.37,16.19,SOJA,PRG,CEPEA
2007-04-02,19.80,9.67,MILHO,BRASIL,CEPEA
2007-04-02,31.08,15.17,SOJA,PR,CEPEA
2007-04-02,33.43,16.32,SOJA,PRG,CEPEA
2007-04-03,19.80,9.72,MILHO,BRASIL,CEPEA
2007-04-03,30.91,15.17,SOJA,PR,CEPEA
2007-04-03,33.07,16.24,SOJA,PRG,CEPEA
2007-04-04,19.64,9.66,MILHO,BRASIL,CEPEA
2007-04-04,30.75,15.12,SOJA,PR,CEPEA
2007-04-04,32.91,16.18,SOJA,PRG,CEPEA
2007-04-05,19.56,9.63,MILHO,BRASIL,CEPEA
2007-04-05,30.66,15.09,SOJA,PR,CEPEA
2007-04-05,32.81,16.15,SOJA,PRG,CEPEA
2007-04-09,19.48,9.62,MILHO,BRASIL,CEPEA
2007-04-09,30.38,15.00,SOJA,PR,CEPEA
2007-04-09,32.23,15.91,SOJA,PRG,CEPEA
2007-04-10,19.44,9.58,MILHO,BRASIL,CEPEA
2007-04-10,29.91,14.75,SOJA,PR,CEPEA
2007-04-10,31.69,15.63,SOJA,PRG,CEPEA
2007-04-11,19.30,9.47,MILHO,BRASIL,CEPEA
2007-04-11,29.81,14.62,SOJA,PR,CEPEA
2007-04-11,31.81,15.61,SOJA,PRG,CEPEA
2007-04-12,19.20,9.44,MILHO,BRASIL,CEPEA
2007-04-12,29.83,14.67,SOJA,PR,CEPEA
2007-04-12,31.75,15.61,SOJA,PRG,CEPEA
2007-04-13,19.22,9.51,MILHO,BRASIL,CEPEA
2007-04-13,29.75,14.72,SOJA,PR,CEPEA
2007-04-13,31.65,15.66,SOJA,PRG,CEPEA
2007-04-16,19.17,9.41,MILHO,BRASIL,CEPEA
2007-04-16,29.82,14.64,SOJA,PR,CEPEA
2007-04-16,31.75,15.59,SOJA,PRG,CEPEA
2007-04-17,19.14,9.40,MILHO,BRASIL,CEPEA
2007-04-17,29.66,14.57,SOJA,PR,CEPEA
2007-04-17,31.50,15.47,SOJA,PRG,CEPEA
2007-04-18,19.17,9.43,MILHO,BRASIL,CEPEA
2007-04-18,29.60,14.56,SOJA,PR,CEPEA
2007-04-18,31.32,15.40,SOJA,PRG,CEPEA
2007-04-19,19.02,9.37,MILHO,BRASIL,CEPEA
2007-04-19,29.79,14.68,SOJA,PR,CEPEA
2007-04-19,31.71,15.63,SOJA,PRG,CEPEA
2007-04-20,19.00,9.37,MILHO,BRASIL,CEPEA
2007-04-20,29.76,14.68,SOJA,PR,CEPEA
2007-04-20,31.73,15.65,SOJA,PRG,CEPEA
2007-04-23,18.95,9.31,MILHO,BRASIL,CEPEA
2007-04-23,29.71,14.59,SOJA,PR,CEPEA
2007-04-23,31.66,15.55,SOJA,PRG,CEPEA
2007-04-24,18.92,9.30,MILHO,BRASIL,CEPEA
2007-04-24,29.53,14.51,SOJA,PR,CEPEA
2007-04-24,31.42,15.44,SOJA,PRG,CEPEA
2007-04-25,18.81,9.31,MILHO,BRASIL,CEPEA
2007-04-25,29.74,14.72,SOJA,PR,CEPEA
2007-04-25,31.67,15.67,SOJA,PRG,CEPEA
2007-04-26,18.85,9.30,MILHO,BRASIL,CEPEA
2007-04-26,29.79,14.70,SOJA,PR,CEPEA
2007-04-26,31.56,15.57,SOJA,PRG,CEPEA
2007-04-27,18.92,9.31,MILHO,BRASIL,CEPEA
2007-04-27,29.79,14.66,SOJA,PR,CEPEA
2007-04-27,31.63,15.57,SOJA,PRG,CEPEA
2007-04-30,18.73,9.20,MILHO,BRASIL,CEPEA
2007-04-30,29.91,14.69,SOJA,PR,CEPEA
2007-04-30,31.82,15.63,SOJA,PRG,CEPEA
2007-05-02,18.68,9.23,MILHO,BRASIL,CEPEA
2007-05-02,30.05,14.85,SOJA,PR,CEPEA
2007-05-02,32.17,15.89,SOJA,PRG,CEPEA
2007-05-03,18.72,9.23,MILHO,BRASIL,CEPEA
2007-05-03,30.12,14.86,SOJA,PR,CEPEA
2007-05-03,32.30,15.94,SOJA,PRG,CEPEA
2007-05-04,18.75,9.21,MILHO,BRASIL,CEPEA
2007-05-04,30.05,14.76,SOJA,PR,CEPEA
2007-05-04,32.18,15.81,SOJA,PRG,CEPEA
2007-05-07,18.69,9.25,MILHO,BRASIL,CEPEA
2007-05-07,29.85,14.77,SOJA,PR,CEPEA
2007-05-07,31.91,15.79,SOJA,PRG,CEPEA
2007-05-08,18.70,9.25,MILHO,BRASIL,CEPEA
2007-05-08,29.81,14.74,SOJA,PR,CEPEA
2007-05-08,31.75,15.70,SOJA,PRG,CEPEA
2007-05-09,18.76,9.29,MILHO,BRASIL,CEPEA
2007-05-09,29.82,14.77,SOJA,PR,CEPEA
2007-05-09,31.83,15.77,SOJA,PRG,CEPEA
2007-05-10,18.70,9.24,MILHO,BRASIL,CEPEA
2007-05-10,29.86,14.76,SOJA,PR,CEPEA
2007-05-10,31.82,15.73,SOJA,PRG,CEPEA
2007-05-11,18.62,9.22,MILHO,BRASIL,CEPEA
2007-05-11,30.11,14.92,SOJA,PR,CEPEA
2007-05-11,32.11,15.91,SOJA,PRG,CEPEA
2007-05-14,18.63,9.28,MILHO,BRASIL,CEPEA
2007-05-14,30.32,15.09,SOJA,PR,CEPEA
2007-05-14,32.22,16.04,SOJA,PRG,CEPEA
2007-05-15,18.60,9.38,MILHO,BRASIL,CEPEA
2007-05-15,30.16,15.22,SOJA,PR,CEPEA
2007-05-15,32.03,16.16,SOJA,PRG,CEPEA
2007-05-16,18.70,9.58,MILHO,BRASIL,CEPEA
2007-05-16,30.24,15.48,SOJA,PR,CEPEA
2007-05-16,32.04,16.41,SOJA,PRG,CEPEA
2007-05-17,18.68,9.57,MILHO,BRASIL,CEPEA
2007-05-17,30.08,15.41,SOJA,PR,CEPEA
2007-05-17,32.01,16.40,SOJA,PRG,CEPEA
2007-05-18,18.76,9.57,MILHO,BRASIL,CEPEA
2007-05-18,30.06,15.33,SOJA,PR,CEPEA
2007-05-18,31.99,16.31,SOJA,PRG,CEPEA
2007-05-21,18.85,9.72,MILHO,BRASIL,CEPEA
2007-05-21,30.03,15.49,SOJA,PR,CEPEA
2007-05-21,31.92,16.46,SOJA,PRG,CEPEA
2007-05-22,18.90,9.72,MILHO,BRASIL,CEPEA
2007-05-22,30.06,15.46,SOJA,PR,CEPEA
2007-05-22,32.06,16.49,SOJA,PRG,CEPEA
2007-05-23,19.14,9.81,MILHO,BRASIL,CEPEA
2007-05-23,30.12,15.44,SOJA,PR,CEPEA
2007-05-23,32.24,16.52,SOJA,PRG,CEPEA
2007-05-24,19.22,9.75,MILHO,BRASIL,CEPEA
2007-05-24,30.27,15.37,SOJA,PR,CEPEA
2007-05-24,32.45,16.47,SOJA,PRG,CEPEA
2007-05-25,19.26,9.87,MILHO,BRASIL,CEPEA
2007-05-25,30.25,15.50,SOJA,PR,CEPEA
2007-05-25,32.44,16.62,SOJA,PRG,CEPEA
2007-05-28,19.39,9.98,MILHO,BRASIL,CEPEA
2007-05-28,30.21,15.55,SOJA,PR,CEPEA
2007-05-28,32.42,16.68,SOJA,PRG,CEPEA
2007-05-29,19.51,10.00,MILHO,BRASIL,CEPEA
2007-05-29,30.02,15.39,SOJA,PR,CEPEA
2007-05-29,32.07,16.44,SOJA,PRG,CEPEA
2007-05-30,19.57,10.08,MILHO,BRASIL,CEPEA
2007-05-30,30.04,15.47,SOJA,PR,CEPEA
2007-05-30,32.31,16.64,SOJA,PRG,CEPEA
2007-05-31,19.67,10.21,MILHO,BRASIL,CEPEA
2007-05-31,30.17,15.66,SOJA,PR,CEPEA
2007-05-31,32.45,16.85,SOJA,PRG,CEPEA
2007-06-01,19.67,10.33,MILHO,BRASIL,CEPEA
2007-06-01,30.02,15.76,SOJA,PR,CEPEA
2007-06-01,32.22,16.91,SOJA,PRG,CEPEA
2007-06-04,19.61,10.17,MILHO,BRASIL,CEPEA
2007-06-04,30.08,15.60,SOJA,PR,CEPEA
2007-06-04,32.28,16.74,SOJA,PRG,CEPEA
2007-06-05,19.68,10.12,MILHO,BRASIL,CEPEA
2007-06-05,30.46,15.66,SOJA,PR,CEPEA
2007-06-05,32.69,16.81,SOJA,PRG,CEPEA
